username,created_at,text,likes,reposts,section,merged_section
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 20:28:55,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 20:10:30,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 20:09:13,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 19:57:38,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 19:44:41,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 19:22:45,,3,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:58:34,,0,0,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:57:27,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:52:39,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:48:41,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:45:50,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:44:28,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:36:07,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:33:27,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 18:18:08,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 17:19:42,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 17:15:42,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 17:15:25,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 16:57:42,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 16:54:28,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 16:34:36,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 16:24:42,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 16:18:37,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 16:17:09,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 16:14:18,,0,0,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 15:35:22,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 15:25:53,,3,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 15:01:38,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 14:52:55,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 14:48:59,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 14:39:57,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 14:35:52,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 14:34:30,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 14:29:55,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 14:28:28,,0,0,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 13:08:50,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:53:04,,2,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:41:18,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:39:18,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:36:29,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:35:11,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:35:09,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:31:54,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:22:02,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 12:08:52,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 11:37:54,,2,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 11:33:18,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 11:30:23,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 11:20:49,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 11:18:19,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 10:47:17,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 10:39:11,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 10:34:39,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 10:25:35,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 10:18:53,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 09:30:34,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 09:24:41,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 09:17:58,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 09:01:35,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 08:54:11,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 08:46:32,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 08:40:33,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 08:38:02,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 08:30:55,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-29 08:19:46,,0,0,Please provide the text you would like me to analyze.,Unknown
