create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-06 10:51:33,foxnews,HONORING OUR HEROES: Today marks the 81st anniversary of the D-Day landings — the pivotal moment of World War II spearheaded by thousands of allied soldiers storming the French coastline that eventually led to the collapse of Adolf Hitler’s regime.,206911,10174,258,164,US,7512787018552741151,Obituaries/Remembrance,Obituaries,
2025-06-06 01:33:29,foxnews,The White House responded to Elon Musk's attacks against @President Donald J Trump and the spending bill after leaving his position as head of DOGE at the White House.,180053,3505,66,933,US,7512643360826412319,Politics,Politics,Biden Administration
2025-06-06 01:22:51,foxnews,"A former federal prosecutor says Diddy's ex-girlfriend's testimony may help the prosecution prove the ""criminal enterprise"" element of the racketeering charge against him.",37839,444,7,57,US,7512640642145684766,Crime,Crime,
2025-06-06 01:07:57,foxnews,"DJ Daniel, the 13-year-old brain cancer patient famously sworn in by the Secret Service after inspiring President Trump, will meet with Jason Aldean to discuss plans for a show aimed at raising awareness for children battling cancer.",1222173,72885,1044,732,US,7512636805494099231,Entertainment,Entertainment,
2025-06-06 01:00:03,foxnews,"Aaron Rodgers has made his decision for the 2025 season, as he reportedly informed the Pittsburgh Steelers he will sign with them, per multiple reports. ",143227,813,45,67,US,7512634759495847198,Sports,Sports,
2025-06-06 10:00:00,foxnews,"A chaotic protest in Minneapolis during which federal agents were seen getting physical with demonstrators unfolded as elected officials posted ""highly irresponsible"" information online suggesting a criminal search warrant was an ICE operation, police say.",309678,4862,176,692,US,7512613054849305886,Local News,Local News,
2025-06-07 22:44:03,foxnews,Border Patrol agents are pelted as they drive away from an anti-ICE unrest zone in Los Angeles.,3786769,139444,7431,9847,US,7513341883104431390,National News,Politics,Immigration
2025-06-07 22:07:18,foxnews,American tennis star Coco Gauff claimed her second career Grand Slam singles title and her first at Roland Garros after defeating top-ranked women’s tennis pro Aryna Sabalenka in the French Open final.,40274,430,4,66,US,7513332380103494942,Sports,Sports,
2025-06-07 21:30:18,foxnews,Federal agents clear protesters blocking the entrance of a detention center as unrest builds in Los Angeles.,268513,6660,49,679,US,7513322866717363486,Local News,Local News,
2025-06-07 20:30:12,foxnews,DHS Secretary Kristi Noem calls out anti-ICE chaos and violence in Los Angeles.,853526,26047,1562,9467,US,7513307364485827871,Politics,Politics,Immigration
2025-06-07 19:26:50,foxnews,"TWIST AND SHOUT: Olympic champ Simone Biles is getting ripped online for lashing out at Riley Gaines over her comment about transgender athletes in women’s sports. Reactions from Rep. Nancy Mace, Sage Steele and Gov. Sarah Huckabee Sanders.",1446943,80928,724,3763,US,7513291062371175711,Sports News,Sports,
2025-06-07 16:01:11,foxnews,"WATCH: Mom's phone was rolling the moment an intense bolt of lightning hit a palm tree behind her six year-old daughter, sending the family running for cover.",2649483,132308,2311,1453,US,7513238047748607263,Weather,Weather,
2025-06-07 14:23:26,foxnews,"President Trump reacts to DOJ's decision to bring charges against Abrego Garcia after, he says, lower court judges attempted to undermine his presidential authority.",186870,3697,109,1025,US,7513212846851771678,Politics,Politics,Trump Administration
2025-06-07 13:21:24,foxnews,"WILD AND FREE: Ed the zebra, a runaway resident of @RutherfordCo Tennessee, has been on the loose for a week after escaping his owner's property.",6699586,508841,56757,2053,US,7513196820768509215,Local News,Local News,
2025-06-07 07:00:00,foxnews,"WATCH: High school track star dominates the race, trips, yet still finishes first in a must-see fashion.",42428,940,19,123,US,7513029002206940446,Sports,Sports,
2025-06-07 02:18:02,foxnews,"Simone Biles unleashed on Riley Gaines after she made a comment about a girls high school softball team that won a championship with a transgender athlete — but Gaines is standing her ground. “Simone Biles being a male-apologist at the expense of young girls’ dreams? Didn’t have that on my bingo card,” said Riley Gaines. ",2133265,67816,746,3387,US,7513025951404477726,Sports News,Sports,
2025-06-07 00:30:00,foxnews,"Crash expert Dr. Daniel Wolfe testified in Karen Read’s trial that it is ""unlikely"" for shards of glass from a tail light to affect a person's nose or face.",85551,782,8,96,US,7512989789067529502,Crime News,Crime,
2025-06-08 23:17:28,foxnews,"WATCH: Flashbangs go off during live TV coverage in Los Angeles unrest zone, FOX News correspondent Christina Coleman reports.",3855615,169391,17414,14197,US,7513721471546559787,Breaking News,Breaking News,
2025-06-08 22:10:34,foxnews,"President @realdonaldtrump said his administration is taking actions to set Los Angeles ""free"" from a wave of anti-ICE unrest.",158242,6688,130,671,US,7513704241580494122,Politics,Politics,Trump Administration
2025-06-08 21:30:14,foxnews,"@realdonaldtrump says California officials will face federal charges if they stand in the way of ""law and order.""",382312,9264,140,727,US,7513693892328295726,Politics,Politics,Trump Administration
2025-06-08 21:15:09,foxnews,"""They spit, we hit."" @realdonaldtrump says he won't stand for people spitting on law enforcement during the anti-ICE unrest.",148249,3921,200,563,US,7513689967621590315,Politics,Politics,Immigration
2025-06-08 20:52:02,foxnews,"@realdonaldtrump says ""we're going to have troops everywhere, we're not going to let this happen to our country.""",356390,10240,1073,2511,US,7513684019259706670,Politics,Politics,Trump Administration
2025-06-08 20:08:12,foxnews,"Press sec @karolineleavitt fired back after ABC News correspondent Terry Moran unleashed on top Trump admin official Stephen Miller in a now-deleted ""unhinged and unacceptable"" social media post.",2533248,107174,2216,18484,US,7513672780869668127,Politics,Politics,Trump Administration
2025-06-08 18:57:46,foxnews,“How has 2025 Simone reconciled with the fact 2017 Simone was a ‘truly sick bully’ by her own standard?” The feud between @rileygaines and @simonebilesowens heats up after an old post from the Olympian resurfaces — directly contradicting her current stance on transgender athletes in women’s sports.,1269193,38426,1164,1345,US,7513654595751578923,Sports News,Sports,
2025-06-08 18:30:47,foxnews,Governor @gavinnewsom pushed back on @realdonaldtrump for calling in the National Guard into the Los Angeles area after two days of anti-ICE unrest.,93640,1605,31,504,US,7513647596523556139,Politics,Politics,Immigration
2025-06-08 15:49:55,foxnews,“I discovered everything I thought I believed about the Democratic Party was false.” Iconic Hollywood filmmaker David Mamet tells Brian Kilmeade why he closed the curtain on @democrats — and was ultimately “kicked out of the left.”,59389,1086,31,148,US,7513606232754638111,Politics,Politics,Democracy
2025-06-08 15:15:13,foxnews,"PACKING A PUNCH: @realdonaldtrump steals the show at @ufc 316, drawing roaring applause from the crowd. The president enjoyed a front-row seat for all the action and was embraced by multiple winning fighters — @kaylaharrisonofficial even placed a championship belt over his shoulder.",2346559,65313,1849,3152,US,7513597262509935903,Sports,Sports,
2025-06-08 14:24:28,foxnews,"FIERY RESPONSE: @realdonaldtrump isn't backing down from his agenda to keep America safe — calling in thousands of National Guard troops to squash the destructive riots in Los Angeles after the administration arrested more than 100 illegal aliens within the city, including some who face child abuse and sexual assault charges.",423964,14742,730,1311,US,7513584171009199390,Politics,Politics,Immigration
2025-06-08 13:44:51,foxnews,"""To say I should be doing this is insane."" @rileygaines fires back at @simonebilesowens after the legendary gymnast called the former NCAA swimmer ""truly sick"" for calling out biological males competing in girls' sports across America. The @outkick host said it's ""not her job' or the job of any other woman to ""uplift"" transgender athletes.",406982,11258,61,1119,US,7513573928950877471,Sports News,Sports,
2025-06-08 13:15:00,foxnews,"""This is an attack on the United States of America."" Gordon Chang sounds the alarm over the dire threat China is unleashing onto America as it targets the nation's food supply.",215785,4520,626,253,US,7513557860521970975,National Security,Defense & Security,
2025-06-08 12:38:54,foxnews,BACKING THE BLUE: FBI Director Kash Patel sends a clear warning to Los Angeles rioters who dare to attack law enforcement.,2022839,199608,1330,10439,US,7513556872813677855,Crime and Law Enforcement,Crime,
2025-06-08 12:33:02,foxnews,'PLANE' WRONG: Americans who missed the deadline to get a REAL ID are trying to bypass the requirement by using their Costco membership card. But does the trick actually work? The TSA reacts to the trend with a clear message for future flyers.,317035,6732,485,81,US,7513555185684335918,Travel,Food & Lifestyle,
2025-06-08 10:00:00,foxnews,"WATCH: See how soldiers prepare for the Army's 250th birthday parade in Washington, D.C., on June 14.",1275689,42403,1441,1505,US,7513412374934588702,Military,Defense & Security,
2025-06-08 07:00:00,foxnews,"The U.S. Air Force conducted a flyover of the Normandy American Cemetery in Colleville-sur-Mer, France, during Friday’s ceremony commemorating the 81st anniversary of D-Day.",157705,9449,93,137,US,7513409229030427934,National News,Politics,War and International Conflict
2025-06-08 02:11:37,foxnews,"President Trump signed a memorandum deploying 2,000 National Guardsman after anti-ICE unrest in the Los Angeles area entered it's second day, White House press secretary Karoline Leavitt announced Saturday evening.",637207,10863,541,889,US,7513395373092703518,National News,Politics,Trump Administration
2025-06-08 01:28:55,foxnews,Man with a Mexican flag circles a burning car during anti-ICE unrest in Los Angeles as President Donald Trump demands Democratic leaders get the situation under control.,6306817,194627,19761,16467,US,7513384356577037599,Politics,Politics,Immigration
2025-06-08 00:45:00,foxnews,"The National Guard will be deployed to Los Angeles County after anti-ICE unrest continued to escalate on Saturday afternoon, Border Czar Tom Homan told Fox News.",157938,8317,383,553,US,7513368015321271582,National News,Politics,Immigration
