username,created_at,text,likes,reposts,section
The Washington Post,2025-05-24 12:51:53,"“You are the first West Point graduates of the golden age of America,” President Trump said during his address to the graduating class of the U.S. Military Academy at West Point on Saturday. “We’ve turned it around.”",72,23,Politics
The Washington Post,2025-05-24 12:18:29,"The pilot of a small private plane that crashed in a residential neighborhood of San Diego earlier this week faced fog as he attempted to land, while runway lights and a weather alert system at the airport were not working, investigators said.",1721,718,Local News
The Washington Post,2025-05-24 09:40:10,"There’s this look Dylan Crews and Luis García Jr. began to exchange in the Nationals dugout. 

“When he hits it hard, he just looks at me and I say, ‘I know,’” García said, laughing.

What is it like to be two of the unluckiest players in MLB? I asked ‘em:
www.washingtonpost.com/sports/2025/...",20,4,Sports
The Washington Post,2025-05-24 10:07:34,"In the (free to read) charts newsletter this week, I went long on age and death in Congress. s2.washingtonpost.com/camp-rw/?tra...",183,51,Politics
The Washington Post,2025-05-24 10:23:51,The three Cuban American lawmakers finally agreed late Wednesday to go along with the package after President Trump agreed not to extend a Treasury Department license allowing energy giant Chevron to continue to produce and export Venezuelan oil.,58,34,Politics
The Washington Post,2025-05-24 09:02:42,"Prove citizenship to vote? For some married women, it might not be so easy.  www.washingtonpost.com/politics/202...",72,23,Politics
The Washington Post,2025-05-23 21:22:27,"Colorado strengthened its protections for immigrants on Friday, adopting legislation that reinforces its unwillingness to cooperate with the Trump administration’s mass deportation campaign even as the president wields lawsuits and funding cuts in bids to bend blue jurisdictions to his will.",395,70,Immigration
The Washington Post,2025-05-23 21:21:13,Masked officers descended on courthouses across the country this week and arrested stunned immigrants showing up for scheduled immigration hearings as part of a new directive from federal officials aimed at dramatically accelerating deportations.,237,141,Immigration News
The Washington Post,2025-05-23 20:50:31,"Billy Joel has canceled all of his scheduled performances in the United States and Britain because of a brain disorder called normal pressure hydrocephalus, according to a statement. Here’s what to know about the ailment, according to experts.",160,26,Health
The Washington Post,2025-05-23 19:55:18,"A former Los Angeles deputy mayor of public safety has agreed to plead guilty to making a fake bomb threat to City Hall for which he sought to blame a fabricated anti-Israel actor, federal prosecutors said.",159,54,Crime
The Washington Post,2025-05-23 18:06:38,"Tracking Trump, Day 124:

• Tariff threats on the E.U. and Apple
• A block on Trump's Harvard enrollment ban
• Russia-Ukraine prisoner swap

Plus more to know for May 23: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",25,5,Politics
The Washington Post,2025-05-23 18:34:43,"Scores of staffers at the White House National Security Council were abruptly dismissed on Friday, as the Trump administration moved to dramatically downsize the coordinating body, according to people familiar with the matter.",107,55,Politics
The Washington Post,2025-05-23 16:54:25,"A federal judge on Friday struck down President Donald Trump’s executive order sanctioning the law firm Jenner & Block, the second time a court has struck down one of Trump’s efforts to punish a firm.",276,64,Politics
The Washington Post,2025-05-23 14:52:45,"The House Republicans’ tax and spending package is set to infuse the Trump administration with a monumental funding hike for immigration enforcement, aiming to dramatically ramp up the scale and pace of the president’s mass deportation agenda.",43,19,Politics
The Washington Post,2025-05-23 13:34:48,"Stocks moved lower Friday after President Donald Trump threatened new tariffs on imports from the European Union and on iPhones made outside the United States.

Major U.S. indexes were down roughly 1 percent in early afternoon trading.",68,19,Business
The Washington Post,2025-05-23 12:29:45,Breaking news: A federal judge has temporarily prevented the Department of Homeland Security from revoking Harvard’s ability to enroll international students.,398,75,Education
The Washington Post,2025-05-23 11:34:22,"Justin Sun, known for his showy publicity stunts, has spent more than $20 million on the $TRUMP meme coin, making him one of its largest holders.

Here’s what to know.",69,32,Cryptocurrency
The Washington Post,2025-05-23 10:44:30,"Climate advocates are mobilizing against the Trump tax bill, warning that it threatens to cede the United States’ leadership role in global efforts to combat climate change. 

They plan to pressure Republican senators by citing home-state economic damage.",124,27,Politics
The Washington Post,2025-05-23 10:07:32,"Media Matters, a left-leaning watchdog group that publishes reports on conservative media and social media platforms such as Elon Musk’s X, said it received a civil investigative demand letter from the Federal Trade Commission.",224,93,Media/Politics
The Washington Post,2025-05-23 09:32:04,President Donald Trump threatened Apple on Friday with a minimum 25 percent tariff if the tech giant does not make iPhones for American customers in the United States.,58,30,Business News
The Washington Post,2025-05-23 08:58:12,"The House passage of Trump’s biggest legislative priority was a joint victory for the president and Speaker Mike Johnson, who earned and kept the president’s trust throughout the tricky negotiations, according to multiple House GOP and White House officials.",20,6,Politics
The Washington Post,2025-05-23 08:29:38,"Breaking news: Harvard University said it planned to file a lawsuit Friday morning against the Trump administration, challenging the abrupt federal revocation of the school’s ability to enroll international students.",277,67,Politics
The Washington Post,2025-05-23 08:20:54,"An area west of Mexico is being monitored for a possible tropical storm or hurricane next week, as a storm-sparking pulse moves across the Pacific Ocean.",60,13,Weather
The Washington Post,2025-05-23 07:50:19,"A federal judge has extended her freeze on President Donald Trump’s plan for mass layoffs and reorganizations at 22 federal agencies until a lawsuit against his administration is resolved, saying the president “likely must” seek approval from Congress before carrying out such widespread changes.",456,116,Politics
The Washington Post,2025-05-23 07:19:02,"Approved by Congress in 2022, the plaque honoring law enforcement personnel for defending the Capitol on Jan. 6, 2021, can’t be installed until House Republican leadership gives the go-ahead.",594,324,Politics
The Washington Post,2025-05-22 21:28:31,Disney notified 45 “cast members” who are Venezuelan workers who lost their temporary protected status that they are on leave without pay after the Supreme Court upheld the Trump administration’s termination of their legal status — the first major company to do so.,176,126,Immigration News
The Washington Post,2025-05-22 17:56:35,"NEW 

During his first term, President Trump tried to terminate Temporary Protected Status for immigrants from El Salvador. 

And then he and President Bukele struck a deal.

This year Trump hasn't touched TPS for Salvadorans, as it sends Venezuelans to that nation's prisons.",111,39,Immigration Policy
